source_id	target_id	similarity(可选)	source_title(可选)	target_title(可选)
430604	903
430604	904
430604	905
430604	906
430604	907
430604	908
430604	909
430604	910
430604	911
430604	912
430604	913
430604	914
430604	915
430604	916
430604	917
430604	918
430604	919
430604	920
453004	921
453004	922
453004	923
453004	924
453004	925
453004	926
453004	927
453004	928
453004	929
453004	930
453004	931
453004	932
453004	933
453004	934
453004	935
453004	936
453004	937
453004	938
453004	939
453004	940
454748	941
454748	942
454748	943
454748	944
454748	945
454748	946
454748	947
454748	948
454748	949
454748	950
454748	951
454748	952
454748	953
454748	954
454748	955
454748	956
454748	957
454748	958
454748	959
454748	960
462743	961
462743	962
462743	963
462743	964
462743	965
462743	966
462743	967
462743	968
462743	969
462743	970
462743	971
462743	972
462743	973
462743	974
462743	975
462743	976
462743	977
462743	978
462743	979
462743	980
464543	981
464543	982
464543	983
464543	984
464543	985
464543	986
464543	987
464543	988
464543	989
464543	990
464543	991
464543	992
464543	993
464543	994
464543	995
464543	996
464543	997
464543	998
464543	999
464543	1000
